,Stellar Mass Ratio,Sub1 Mass,Sub1 Stellar Mass,Sub2 Mass,Sub2 Stellar Mass,Physical Separation,Average Distance,Angular Separation [rad],Angular Separation [deg],Projected Separation,Relative LOS Velocity,Relative Velocity
25,0.46522003053731176,20.2138085332915,0.452852313160374,8.801943016221188,0.21067596695736146,163.1955153159614,71361.1880026845,0.002286777001225536,0.1310226708578059,163.18719461824358,6.422952058941178,95.48728173446302
26,0.8126474757248955,13.02602405846559,0.182126009157959,10.976246545756148,0.1480042416060646,332.25272939712363,46435.59612492444,0.007023954621705801,0.4024429553151512,326.1628609770013,-22.328360974222377,30.303496502260934
27,0.44800736618409104,17.545673042614972,0.34142614248621367,6.561772746606178,0.15296142684164277,323.20304773032694,30508.759288242174,0.009479738910343578,0.5431490304486329,289.2172384207346,-36.33642033719062,207.99925653193216
28,0.38415984447036855,17.590856425417957,0.354564960162352,8.985749873433592,0.13620961995061157,219.23060706667926,66140.74897296507,0.001611992619757274,0.09236037371832873,106.61842229714959,-29.38073885080192,36.92848051897851
29,0.9560226153267952,16.156196031100215,0.3644421445831627,8.788691673582903,0.34841493219970127,240.15724897936778,46135.96506270262,0.005205335941686509,0.298243780406393,240.15373940310667,5.6469705206903384,26.225685517313895
30,0.7220127890922216,7.007566214945241,0.31362727850010474,14.41230385360515,0.22644290608526355,102.52432367913636,11049.070295627109,0.009226109032268363,0.5286171088765055,101.94065036193399,-99.76112413973357,110.18054691991745
31,0.31256427390414215,19.720886744050667,0.43147349989988576,9.672330620368392,0.13486320120508674,247.99774963908763,68269.57822408818,0.003336003306216444,0.19113890988789103,227.7477498851034,-4.662914781199959,73.5463531110966
32,0.28454013209001877,18.258113089584832,0.3727630487941458,9.18841129705059,0.10606604714216435,288.5729039927435,56251.3236373024,0.004455609651470391,0.2552876281870091,250.63435514880717,32.53110360795665,53.35918120038711
33,0.45479768438498613,18.655811047392113,0.38646098170706455,11.610174587352247,0.17576155958552145,266.95544616471943,67629.58027100617,0.0034319095874077907,0.1966339350289501,232.09883272954596,-50.99157704889444,86.99008143104297
34,0.32559654920744624,20.131652320701885,0.44926633373978503,8.724997942518758,0.1462795679407549,184.7148246964651,38518.96028210703,0.004760452692544545,0.27275384785449136,183.36803447825895,-3.656767727014947,84.40508747691645
35,0.3569477800674822,17.48956759700319,0.3617876484165866,5.7373956342978145,0.12913929795813534,347.96906127911575,43724.40195114415,0.005270139552744374,0.30195675381721593,230.4342334902208,68.34508819075052,748.4061638147291
36,0.605480653064691,12.352755895433857,0.16239898224104443,8.50202976020698,0.09832944182434873,320.2323461461015,64307.86677872872,0.00137382762882513,0.07871452491014534,88.34793802709918,65.76240854279902,112.05581845253695
37,0.956690428402681,0.6211749441615945,0.24173414809390806,14.323511058896349,0.23126474569951805,28.259024419615223,64665.66056986996,0.0003039176347765249,0.017413197792293254,19.653034762929032,-64.47594218676991,71.42052460642677
38,0.31581077358148324,20.778365708185856,0.4813448705751681,9.536100482743576,0.15201389593582276,215.9115406292644,58686.66755144301,0.003566917575721729,0.20436932295989033,209.33072789100436,23.6864195934578,79.06243650455446
39,0.3180347457740185,19.970570900181876,0.44226152039337885,4.454465048975532,0.14065453020393914,118.17605645602728,73917.01934150654,0.0014129121128812847,0.08095390089100937,104.43826935005143,38.09648485020358,88.22675490053285
40,0.7493156361843627,1.9142388030424702,0.13788482879508054,9.431654561540881,0.10331925820875772,73.04854570634947,52344.273277096654,0.0006320841354876495,0.03621575326061762,33.08598582365423,-0.9457366063839459,13.053241132341814
41,0.39657425512726513,18.481214313264932,0.3792456974430571,10.990588264476594,0.15039907997370053,262.5331468271492,27485.3492342058,0.008379528758221186,0.4801116321545736,230.3156220024724,72.11440712392043,75.4777748313901
42,0.8241852230739679,14.374765070061223,0.22518627487169995,10.321254324765201,0.18559520018832787,243.04248054835278,46890.76545173522,0.0034653421431905616,0.19854947937363857,162.4927082555041,257.9648917470033,345.31412385945424
43,0.8046165190082334,16.918520255887053,0.31789629321233304,14.195088830570011,0.2557846088501281,395.01211955467414,31320.274186244787,0.010483434469825527,0.6006565499229705,328.3470491913215,2.613992167190304,63.736955252348224
44,0.3760303845746602,20.09456404761153,0.44765041209786766,3.942723889459295,0.1683301566161663,251.9792764441213,65892.18159144784,0.000608585421033127,0.03486937609839042,40.10102231432795,13.78234019305114,59.23388392634632
45,0.524923512542822,18.331292881387014,0.3730886131598743,10.996683530128914,0.19584298530961133,288.0831085783541,64508.88993956928,0.004024091152625161,0.23056343942135654,259.5900035733604,58.10076601440812,72.6700494127554
46,0.36772370811669375,10.979899903965588,0.1335243870561227,6.7372824683244295,0.04910008273228611,256.79484232209137,31308.64567888499,0.008080930974432807,0.4630032393715396,253.00438143152562,40.62265040313237,95.7440769584129
47,0.4262805890708205,11.237420126298623,0.16389267167518076,8.48456332913746,0.06986426462608664,282.3821343736867,57229.89796941767,0.004453140167777826,0.25514613719384877,254.85317860017042,-30.775914857999794,183.46614660304724
48,0.9626803146688493,16.948403177410583,0.31806296307094606,0.9080331199528864,0.30619295337364494,32.11889460278462,60454.8301883765,0.0004996218294983685,0.028626222182861333,30.204553489039892,31.22867641991602,47.30551516156983
